,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,
,,,,,,,,,,,,Price,,Total Return Price,
,,,,  Consumer,,,,,Real,,Real,Earnings,,Earnings,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,,Ratio,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,,TR P/E10 or,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,288.13,11.50,1713.17,22.06,131.17,18.10,,21.62,
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,290.89,11.55,1735.32,22.04,131.50,18.14,,21.68,
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,285.19,11.59,1707.06,22.03,131.85,17.66,,21.11,
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,280.05,11.81,1682.21,22.02,132.27,17.22,,20.60,
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,265.55,11.66,1600.95,21.32,128.51,16.22,,19.41,
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,242.00,11.88,1464.95,21.30,128.95,14.69,,17.60,
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,243.16,11.98,1478.01,21.06,128.02,14.67,,17.59,
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,229.86,11.83,1403.18,20.38,124.43,13.79,,16.56,
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,220.19,11.80,1350.15,19.94,122.27,13.14,,15.81,
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,228.62,11.89,1407.89,19.71,121.37,13.59,,16.36,
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,211.49,11.98,1308.53,19.47,120.48,12.51,,15.09,
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,209.24,12.08,1300.86,19.24,119.61,12.33,,14.90,
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,184.59,12.05,1153.83,18.81,117.59,10.83,,13.12,
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,181.14,12.66,1138.87,19.37,121.78,10.59,,12.86,
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,194.55,13.03,1230.03,19.54,123.56,11.33,,13.80,
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,205.07,13.07,1303.43,19.56,124.31,11.90,,14.52,
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,199.78,13.12,1276.76,19.58,125.10,11.55,,14.13,
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,207.96,13.02,1335.93,19.37,124.45,11.98,,14.68,
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,216.75,12.77,1399.24,18.96,122.39,12.45,,15.28,
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,228.42,12.67,1481.43,18.76,121.68,13.08,,16.07,
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,228.72,12.57,1490.17,18.56,120.93,13.05,,16.06,
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,234.53,12.34,1534.69,18.16,118.84,13.35,,16.44,
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,244.60,12.24,1607.24,17.97,118.05,13.88,,17.12,
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,241.93,12.14,1596.38,17.77,117.24,13.70,,16.92,
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,242.26,11.91,1605.11,17.38,115.15,13.69,,16.92,
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,255.91,11.69,1702.01,17.00,113.09,14.44,,17.85,
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,258.95,11.47,1728.60,16.63,111.03,14.58,,18.04,
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,262.58,11.69,1759.30,17.24,115.54,14.76,,18.28,
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,252.36,11.66,1697.33,17.49,117.66,14.17,,17.55,
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,255.80,11.76,1727.06,17.92,121.01,14.34,,17.77,
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,261.76,11.61,1773.84,17.98,121.81,14.65,,18.16,
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,267.71,11.58,1820.68,18.21,123.84,14.95,,18.55,
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,269.68,11.56,1840.65,18.44,125.84,15.04,,18.66,
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,273.53,11.65,1873.57,18.85,129.11,15.23,,18.90,
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,277.34,11.62,1906.25,19.07,131.08,15.42,,19.13,
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,274.86,11.60,1895.89,19.29,133.03,15.25,,18.93,
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,270.58,11.46,1872.95,19.31,133.65,14.99,,18.60,
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,266.67,11.44,1852.47,19.52,135.57,14.75,,18.29,
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,267.24,11.42,1863.06,19.72,137.47,14.75,,18.30,
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,264.05,11.59,1847.54,19.84,138.84,14.55,,18.05,
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,254.62,11.66,1788.35,19.78,138.91,14.00,,17.37,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,255.98,11.50,1804.67,19.34,136.35,14.05,,17.44,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,247.48,11.46,1751.46,19.10,135.14,13.56,,16.83,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,248.04,11.74,1762.35,19.39,137.80,13.57,,16.85,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,238.38,11.92,1700.74,19.52,139.24,13.02,,16.18,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,226.33,11.98,1621.90,19.45,139.38,12.34,,15.35,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,234.08,12.17,1684.72,19.57,140.87,12.75,,15.86,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,237.98,12.35,1720.18,19.70,142.38,12.94,,16.11,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,256.47,12.80,1861.56,20.23,146.81,13.92,,17.34,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,261.48,13.13,1905.86,20.57,149.95,14.16,,17.65,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,254.18,13.20,1860.65,20.50,150.09,13.74,,17.14,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,260.36,13.20,1913.94,20.17,148.30,14.05,,17.53,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,273.30,13.62,2017.45,20.48,151.19,14.72,,18.37,
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,267.27,13.48,1981.21,19.93,147.74,14.37,,17.94,
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,274.80,13.92,2045.63,20.23,150.62,14.75,,18.43,
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,280.72,13.92,2098.35,19.89,148.68,15.05,,18.81,
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,286.35,13.92,2149.07,19.54,146.68,15.33,,19.16,
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,282.10,13.77,2125.80,18.99,143.11,15.08,,18.86,
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,260.23,13.34,1969.36,18.07,136.74,13.90,,17.39,
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,243.51,13.20,1851.12,17.55,133.44,13.00,,16.28,
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,244.91,13.20,1870.16,17.23,131.53,13.07,,16.38,
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,257.39,13.34,1973.96,17.08,130.95,13.73,,17.23,
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,261.25,13.48,2012.15,16.92,130.32,13.93,,17.49,
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,258.81,13.36,2001.95,17.00,131.53,13.79,,17.34,
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,253.90,13.25,1972.48,17.08,132.73,13.53,,17.02,
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,255.92,13.00,1996.63,16.99,132.57,13.64,,17.17,
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,256.14,12.64,2006.56,16.74,131.13,13.65,,17.20,
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,255.87,12.67,2012.73,16.98,133.58,13.65,,17.20,
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,258.41,12.81,2041.06,17.40,137.42,13.79,,17.38,
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,258.68,12.83,2051.64,17.65,139.96,13.80,,17.41,
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,262.02,12.73,2086.54,17.72,141.08,13.98,,17.65,
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,260.80,12.63,2085.19,17.79,142.22,13.93,,17.58,
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,260.27,12.65,2089.39,18.03,144.75,13.91,,17.56,
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,257.36,12.67,2074.52,18.27,147.28,13.75,,17.37,
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,250.53,12.82,2028.12,18.70,151.35,13.39,,16.92,
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,245.98,12.70,1999.86,18.36,149.28,13.15,,16.62,
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,237.25,12.70,1937.50,18.21,148.67,12.68,,16.04,
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,232.76,12.70,1909.42,18.05,148.09,12.44,,15.75,
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,232.49,12.70,1915.93,17.90,147.50,12.43,,15.74,
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,228.48,12.83,1891.63,17.93,148.41,12.22,,15.49,
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,214.77,12.70,1786.93,17.59,146.34,11.49,,14.58,
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,215.48,12.57,1801.55,17.26,144.30,11.53,,14.65,
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,221.24,12.57,1858.47,17.11,143.68,11.85,,15.06,
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,221.10,12.44,1866.01,16.78,141.65,11.84,,15.07,
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,214.11,12.44,1815.70,16.63,141.06,11.47,,14.61,
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,206.60,12.32,1760.72,16.32,139.06,11.07,,14.12,
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,208.40,12.44,1784.96,16.33,139.87,11.17,,14.27,
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,216.96,12.31,1867.01,16.09,138.48,11.64,,14.88,
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,222.03,12.31,1919.47,16.02,138.46,11.91,,15.24,
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,217.84,12.17,1892.03,15.78,137.01,11.69,,14.97,
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,214.77,12.17,1874.20,15.69,136.94,11.52,,14.78,
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,213.91,11.91,1875.35,15.30,134.10,11.48,,14.74,
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,212.86,11.78,1874.78,15.06,132.60,11.43,,14.69,
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,199.07,11.53,1761.76,14.67,129.79,10.69,,13.77,
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,195.17,11.18,1735.47,14.15,125.80,10.49,,13.53,
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,195.17,11.05,1743.66,13.91,124.30,10.50,,13.56,
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,197.10,11.04,1769.14,13.82,124.00,10.61,,13.72,
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,195.17,10.80,1759.87,13.45,121.27,10.52,,13.62,
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,188.63,10.78,1709.03,13.35,120.91,10.17,,13.19,
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,191.97,10.80,1747.41,14.12,128.49,10.36,,13.46,
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,191.30,10.93,1749.58,15.03,137.50,10.33,,13.44,
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,198.20,11.06,1821.18,15.97,146.75,10.71,,13.94,
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,211.00,10.97,1947.13,16.59,153.09,11.40,,14.86,
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,204.03,10.89,1891.23,17.20,159.39,11.03,,14.38,
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,206.34,10.91,1921.06,17.96,167.26,11.15,,14.55,
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,205.57,10.93,1922.37,18.73,175.20,11.11,,14.50,
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,214.30,10.95,2012.50,19.50,183.17,11.58,,15.11,
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,222.25,10.97,2095.81,20.27,191.19,12.01,,15.66,
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,232.27,10.88,2198.84,20.84,197.27,12.55,,16.35,
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,238.07,10.80,2262.25,21.39,203.27,12.86,,16.74,
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,238.57,10.82,2275.60,22.15,211.24,12.88,,16.75,
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,232.54,10.99,2226.79,23.28,222.97,12.54,,16.30,
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,229.30,11.26,2204.75,24.63,236.84,12.35,,16.03,
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,226.38,11.42,2185.78,25.72,248.37,12.18,,15.79,
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,221.79,11.57,2150.86,26.83,260.14,11.91,,15.42,
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,224.57,11.73,2187.22,27.88,271.57,12.03,,15.55,
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,224.65,11.88,2197.65,28.92,282.92,12.00,,15.49,
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,221.53,12.14,2177.02,30.22,296.95,11.79,,15.21,
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,221.16,12.29,2183.47,31.22,308.27,11.73,,15.11,
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,226.05,12.32,2241.87,31.95,316.83,11.94,,15.36,
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,228.93,12.35,2280.65,32.62,324.96,12.05,,15.46,
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,230.13,12.38,2302.91,33.27,332.92,12.05,,15.44,
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,218.99,12.51,2201.81,34.19,343.75,11.41,,14.60,
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,212.02,12.65,2142.36,33.43,337.81,10.99,,14.04,
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,195.05,12.57,1981.51,32.14,326.52,10.06,,12.84,
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,201.10,12.80,2053.79,31.71,323.84,10.33,,13.17,
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,188.65,12.41,1937.14,29.77,305.68,9.64,,12.29,
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,179.42,12.44,1853.05,28.88,298.25,9.14,,11.65,
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,180.25,12.46,1872.34,28.01,291.00,9.15,,11.67,
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,178.00,12.88,1860.15,28.03,292.88,9.00,,11.49,
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,170.08,12.89,1788.59,27.18,285.80,8.57,,10.95,
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,158.25,12.81,1675.44,26.17,277.11,7.95,,10.17,
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,147.46,12.83,1572.50,25.38,270.68,7.39,,9.47,
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,135.17,13.04,1453.05,24.98,268.52,6.75,,8.69,
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,128.66,13.06,1394.72,24.22,262.53,6.41,,8.28,
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,133.49,12.59,1458.49,23.25,254.07,6.64,,8.60,
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,136.59,12.32,1503.55,22.65,249.31,6.78,,8.81,
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,134.79,12.22,1494.93,22.37,248.06,6.69,,8.70,
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,131.61,11.87,1470.67,21.59,241.30,6.52,,8.51,
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,133.00,11.44,1496.84,20.72,233.18,6.58,,8.61,
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,131.37,11.11,1488.88,20.01,226.83,6.50,,8.52,
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,128.92,10.64,1471.16,19.07,217.64,6.37,,8.38,
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,127.58,10.27,1465.71,18.30,210.19,6.30,,8.31,
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,124.49,9.91,1439.60,17.55,202.96,6.15,,8.12,
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,127.34,9.56,1481.77,16.82,195.68,6.29,,8.33,
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,128.17,9.22,1500.45,16.12,188.77,6.33,,8.40,
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,124.11,8.95,1461.58,15.55,183.16,6.13,,8.15,
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,123.32,8.90,1461.06,15.47,183.33,6.10,,8.12,
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,126.08,9.01,1502.71,15.68,186.88,6.24,,8.33,
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,128.34,8.85,1538.38,15.41,184.72,6.36,,8.50,
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,130.22,8.64,1569.61,15.06,181.47,6.46,,8.65,
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,137.58,8.49,1666.78,14.80,179.31,6.83,,9.16,
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,141.26,8.44,1719.90,14.72,179.27,7.02,,9.43,
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,141.67,8.14,1733.15,14.23,174.04,7.05,,9.48,
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,129.90,7.96,1597.22,13.91,171.07,6.48,,8.71,
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,131.21,7.86,1621.38,13.76,170.06,6.56,,8.83,
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,135.62,7.69,1683.83,13.46,167.14,6.79,,9.15,
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,128.76,7.47,1606.44,13.10,163.44,6.47,,8.72,
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,122.34,7.27,1533.80,12.75,159.91,6.16,,8.32,
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,118.59,7.10,1494.27,12.35,155.55,5.99,,8.09,
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,107.67,7.00,1364.03,12.07,152.96,5.46,,7.38,
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,114.08,6.91,1452.48,11.81,150.36,5.80,,7.86,
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,109.81,6.68,1405.26,11.32,144.89,5.60,,7.60,
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,101.42,6.56,1304.85,11.02,141.78,5.19,,7.05,
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,98.23,6.45,1270.69,10.73,138.78,5.04,,6.86,
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,98.57,6.46,1282.15,10.64,138.46,5.08,,6.93,
1920.08,7.60,0.52,0.84,20.30,1920.62,5.04,97.04,6.60,1269.40,10.77,140.85,5.02,,6.86,
1920.09,7.87,0.52,0.83,20.00,1920.71,5.05,102.00,6.67,1341.49,10.79,141.90,5.30,,7.25,
1920.1,7.88,0.51,0.82,19.90,1920.79,5.06,102.64,6.69,1357.27,10.70,141.53,5.35,,7.33,
1920.11,7.48,0.51,0.81,19.80,1920.87,5.07,97.92,6.70,1302.26,10.61,141.16,5.13,,7.04,
1920.12,6.81,0.51,0.80,19.40,1920.96,5.08,90.99,6.81,1217.61,10.69,143.04,4.78,,6.58,
1921.01,7.11,0.51,0.76,19.00,1921.04,5.09,97.00,6.90,1305.71,10.33,139.11,5.12,,7.06,
1921.02,7.06,0.50,0.72,18.40,1921.12,5.02,99.46,7.07,1346.73,10.07,136.39,5.27,,7.29,
1921.03,6.88,0.50,0.67,18.30,1921.21,4.96,97.45,7.05,1327.52,9.53,129.76,5.19,,7.19,
1921.04,6.91,0.49,0.63,18.10,1921.29,4.89,98.96,7.06,1356.06,9.02,123.64,5.30,,7.35,
1921.05,7.12,0.49,0.59,17.70,1921.37,4.83,104.27,7.16,1437.03,8.60,118.58,5.61,,7.80,
1921.06,6.55,0.49,0.55,17.60,1921.46,4.76,96.47,7.14,1337.70,8.03,111.31,5.22,,7.27,
1921.07,6.53,0.48,0.50,17.70,1921.54,4.70,95.63,7.04,1334.22,7.36,102.67,5.20,,7.26,
1921.08,6.45,0.48,0.46,17.70,1921.62,4.63,94.46,6.98,1325.99,6.74,94.57,5.16,,7.23,
1921.09,6.61,0.47,0.42,17.50,1921.71,4.56,97.91,7.00,1382.60,6.18,87.33,5.38,,7.55,
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,99.24,6.94,1409.59,5.55,78.89,5.48,,7.71,
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,105.17,6.92,1502.05,4.95,70.74,5.84,,8.24,
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,109.53,6.89,1572.43,4.35,62.38,6.11,,8.65,
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,111.97,7.12,1615.97,4.96,71.57,6.29,,8.92,
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,114.42,7.18,1660.02,5.47,79.37,6.46,,9.19,
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,120.14,7.33,1751.82,6.05,88.27,6.82,,9.72,
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,127.43,7.40,1867.19,6.57,96.27,7.27,,10.38,
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,132.40,7.46,1949.08,7.09,104.35,7.59,,10.85,
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,131.16,7.53,1940.03,7.61,112.50,7.56,,10.82,
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,131.30,7.55,1951.48,8.07,120.00,7.60,,10.89,
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,137.88,7.70,2058.80,8.69,129.80,8.02,,11.50,
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,141.47,7.77,2122.10,9.21,138.19,8.27,,11.86,
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,143.73,7.79,2165.69,9.67,145.77,8.43,,12.11,
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,135.78,7.80,2055.65,10.13,153.40,8.00,,11.49,
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,134.67,7.82,2048.71,10.58,161.00,7.96,,11.45,
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,137.32,7.90,2099.09,11.02,168.45,8.15,,11.73,
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,143.18,7.92,2198.80,11.39,174.93,8.53,,12.27,
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,145.50,7.95,2244.51,11.76,181.49,8.70,,12.51,
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,139.57,7.93,2163.33,12.07,187.02,8.37,,12.04,
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,132.98,7.95,2071.38,12.44,193.71,8.00,,11.51,
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,127.16,7.93,1991.11,12.73,199.35,7.67,,11.04,
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,121.47,7.86,1912.14,12.95,203.84,7.35,,10.57,
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,122.78,7.93,1943.28,13.39,211.91,7.44,,10.72,
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,122.82,7.91,1954.34,13.68,217.62,7.46,,10.75,
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,120.31,7.89,1924.90,13.96,223.34,7.32,,10.55,
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,123.91,7.92,1992.98,14.32,230.34,7.55,,10.88,
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,128.11,7.94,2071.10,14.68,237.39,7.81,,11.26,
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,132.30,7.97,2149.66,14.62,237.56,8.07,,11.63,
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,133.67,8.04,2182.84,14.64,239.13,8.16,,11.76,
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,131.88,8.11,2164.56,14.67,240.71,8.06,,11.61,
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,129.60,8.18,2138.43,14.69,242.35,7.92,,11.42,
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,129.15,8.21,2142.17,14.63,242.59,7.90,,11.38,
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,131.59,8.23,2194.01,14.56,242.79,8.05,,11.60,
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,136.88,8.21,2293.69,14.41,241.51,8.38,,12.07,
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,142.41,8.28,2397.96,14.43,243.06,8.72,,12.56,
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,140.21,8.26,2372.55,14.29,241.74,8.58,,12.36,
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,137.59,8.24,2339.78,14.14,240.46,8.42,,12.13,
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,145.28,8.26,2482.19,14.08,240.55,8.89,,12.80,
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,152.23,8.24,2612.69,13.93,239.15,9.31,,13.41,
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,158.52,8.30,2732.57,14.33,247.09,9.69,,13.95,
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,160.80,8.41,2783.93,14.82,256.55,9.83,,14.14,
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,155.67,8.43,2707.36,15.13,263.18,9.52,,13.69,
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,154.92,8.54,2706.65,15.63,273.03,9.48,,13.62,
